client,sales_document,sales_document_item,delivery_schedule_line_num,schedule_line_category,item_relevant_delivery,schedule_line_date,arrival_time,order_quantity_in_sales_units,confirmed_quantity,sales_unit,req_quan_mgmt_stockk_units,base_uom,requirement_date,requirement_type,planning_type,business_document_number,business_item_number,schedule_line,earliest_possible_reservation_date,maintenance_request,purchase_requisition_num,order_type,purchasing_document_category,confirmation_status_of_schedule_line,invoice_receipt_indicator,return_date_for_returnable_packaging,date_type,transportation_planning_date,material_staging,loading_date,goods_issue_date,corrected_quantity_in_sales_unit,schedule_line_blocked_for_delivery,group_definition_of_structure_data,release_type,forecast_delivery_schedule_num,committed_quantity,size_2,size_3,unit_of_measure,formula_key,numerator_for_conversion_sales_sku,denominator_for_conversion_sales_sku,availability_confirmed_automatically,movement_type,item_num_purchase_requisition,schedule_line_type_edi,order_number,planned_order_number,bom_explosion_number,customer_engineering_change_status,guaranteed,material_staging_time,transp_planning_time,loading_time,time_of_goods_issue,route_schedule,handover_date,handover_time,matr_availability_date,is_quarantined
100,0011209741,50,1,CP,X,2022-06-03 05:00:00.000000,2024-05-01 21:00:00.000000,48.000,48.000,CS,48.000,CS,1900-01-01 06:00:00.000000,05,0, ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2022-05-31 05:00:00.000000,2022-06-02 05:00:00.000000,2022-06-02 05:00:00.000000,2022-06-02 05:00:00.000000,48.000, ,0, ,0,0.000,0.000,0.000, , ,1,1,X,601,0, , , , , ,0.0,2024-05-01 21:00:00.000000,2024-05-01 20:59:58.000000,2024-05-01 21:00:00.000000,2024-05-01 21:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0005791778,160,1,CP,X,2012-02-08 06:00:00.000000,2024-05-01 21:00:00.000000,1.000,1.000,CS,1.000,CS,1900-01-01 06:00:00.000000,05,0, ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2012-02-02 06:00:00.000000,2012-02-06 06:00:00.000000,2012-02-06 06:00:00.000000,2012-02-06 06:00:00.000000,1.000, ,0, ,0,0.000,0.000,0.000, , ,1,1,X,601,0, , , , , ,0.0,2024-05-01 21:00:00.000000,2024-05-01 21:00:00.000000,2024-05-01 21:00:00.000000,2024-05-01 21:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0011209743,440,1,CP,X,2022-06-02 05:00:00.000000,2024-05-01 21:00:00.000000,20.000,20.000,CS,20.000,CS,1900-01-01 06:00:00.000000,05,0, ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2022-05-31 05:00:00.000000,2022-06-02 05:00:00.000000,2022-06-02 05:00:00.000000,2022-06-02 05:00:00.000000,20.000, ,0, ,0,0.000,0.000,0.000, , ,1,1,X,601,0, , , , , ,0.0,2024-05-01 21:00:00.000000,2024-05-01 20:59:58.000000,2024-05-01 21:00:00.000000,2024-05-01 21:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0005792256,10,1,CN,X,2012-01-20 06:00:00.000000,2024-05-01 05:00:00.000000,50000.000,50000.000,LB,500.000,CWT,1900-01-01 06:00:00.000000, , , ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2012-01-20 06:00:00.000000,2012-01-20 06:00:00.000000,2012-01-20 06:00:00.000000,2012-01-20 06:00:00.000000,50000.000, ,0, ,0,0.000,0.000,0.000, , ,1,100,X,601,0, , , , , ,0.0,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0011209747,30,1,CP,X,2022-06-03 05:00:00.000000,2024-05-01 21:00:00.000000,30.000,30.000,CS,30.000,CS,1900-01-01 06:00:00.000000,05,0, ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2022-05-31 05:00:00.000000,2022-06-02 05:00:00.000000,2022-06-02 05:00:00.000000,2022-06-02 05:00:00.000000,30.000, ,0, ,0,0.000,0.000,0.000, , ,1,1,X,601,0, , , , , ,0.0,2024-05-01 21:00:00.000000,2024-05-01 20:59:58.000000,2024-05-01 21:00:00.000000,2024-05-01 21:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0005794736,10,1,CN,X,2012-01-24 06:00:00.000000,2024-05-01 05:00:00.000000,50000.000,50000.000,LB,500.000,CWT,1900-01-01 06:00:00.000000, , , ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2012-01-24 06:00:00.000000,2012-01-24 06:00:00.000000,2012-01-24 06:00:00.000000,2012-01-24 06:00:00.000000,50000.000, ,0, ,0,0.000,0.000,0.000, , ,1,100,X,601,0, , , , , ,0.0,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0011209756,500,1,CP,X,2022-06-03 05:00:00.000000,2024-05-01 21:00:00.000000,1.000,0.000,CS,0.000,CS,1900-01-01 06:00:00.000000,05,0, ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2022-06-01 05:00:00.000000,2022-06-03 05:00:00.000000,2022-06-03 05:00:00.000000,2022-06-03 05:00:00.000000,1.000, ,0, ,0,0.000,0.000,0.000, , ,1,1,X,601,0, , , , , ,0.0,2024-05-01 21:00:00.000000,2024-05-01 20:59:58.000000,2024-05-01 21:00:00.000000,2024-05-01 21:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0005794739,10,1,CN,X,2012-01-25 06:00:00.000000,2024-05-01 05:00:00.000000,50000.000,50000.000,LB,500.000,CWT,1900-01-01 06:00:00.000000, , , ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2012-01-25 06:00:00.000000,2012-01-25 06:00:00.000000,2012-01-25 06:00:00.000000,2012-01-25 06:00:00.000000,50000.000, ,0, ,0,0.000,0.000,0.000, , ,1,100,X,601,0, , , , , ,0.0,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0011209763,420,1,CP,X,2022-06-03 05:00:00.000000,2024-05-01 21:00:00.000000,5.000,5.000,CS,5.000,CS,1900-01-01 06:00:00.000000,05,0, ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2022-06-01 05:00:00.000000,2022-06-03 05:00:00.000000,2022-06-03 05:00:00.000000,2022-06-03 05:00:00.000000,5.000, ,0, ,0,0.000,0.000,0.000, , ,1,1,X,601,0, , , , , ,0.0,2024-05-01 21:00:00.000000,2024-05-01 20:59:58.000000,2024-05-01 21:00:00.000000,2024-05-01 21:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0005794745,10,1,CN,X,2012-01-26 06:00:00.000000,2024-05-01 05:00:00.000000,50000.000,50000.000,LB,500.000,CWT,1900-01-01 06:00:00.000000, , , ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2012-01-26 06:00:00.000000,2012-01-26 06:00:00.000000,2012-01-26 06:00:00.000000,2012-01-26 06:00:00.000000,50000.000, ,0, ,0,0.000,0.000,0.000, , ,1,100,X,601,0, , , , , ,0.0,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0011209778,760,1,CP,X,2022-06-03 05:00:00.000000,2024-05-01 21:00:00.000000,1.000,1.000,CS,1.000,CS,1900-01-01 06:00:00.000000,05,0, ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2022-05-31 05:00:00.000000,2022-06-02 05:00:00.000000,2022-06-02 05:00:00.000000,2022-06-02 05:00:00.000000,1.000, ,0, ,0,0.000,0.000,0.000, , ,1,1,X,601,0, , , , , ,0.0,2024-05-01 21:00:00.000000,2024-05-01 20:59:58.000000,2024-05-01 21:00:00.000000,2024-05-01 21:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0005796703,10,1,CN,X,2012-01-20 06:00:00.000000,2024-05-01 05:00:00.000000,100000.000,100000.000,LB,1000.000,CWT,1900-01-01 06:00:00.000000, , , ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2012-01-06 06:00:00.000000,2012-01-06 06:00:00.000000,2012-01-06 06:00:00.000000,2012-01-06 06:00:00.000000,100000.000, ,0, ,0,0.000,0.000,0.000, , ,1,100,X,601,0, , , , , ,0.0,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0011209780,20,1,CP,X,2022-08-01 05:00:00.000000,2024-05-01 21:00:00.000000,1200.000,1200.000,EA,240.000,CS,1900-01-01 06:00:00.000000,05,0, ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2022-07-28 05:00:00.000000,2022-07-30 05:00:00.000000,2022-07-30 05:00:00.000000,2022-07-30 05:00:00.000000,1200.000, ,0, ,0,0.000,0.000,0.000, , ,1,5,X,601,0, , , , , ,0.0,2024-05-02 04:59:58.000000,2024-05-02 04:59:56.000000,2024-05-02 04:59:58.000000,2024-05-02 04:59:58.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0005798710,10,1,CN,X,2012-01-23 06:00:00.000000,2024-05-01 05:00:00.000000,50000.000,50000.000,LB,500.000,CWT,1900-01-01 06:00:00.000000, , , ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2012-01-23 06:00:00.000000,2012-01-23 06:00:00.000000,2012-01-23 06:00:00.000000,2012-01-23 06:00:00.000000,50000.000, ,0, ,0,0.000,0.000,0.000, , ,1,100,X,601,0, , , , , ,0.0,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0011209790,190,1,CP,X,2022-06-03 05:00:00.000000,2024-05-01 21:00:00.000000,4.000,4.000,CS,4.000,CS,1900-01-01 06:00:00.000000,05,0, ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2022-06-01 05:00:00.000000,2022-06-03 05:00:00.000000,2022-06-03 05:00:00.000000,2022-06-03 05:00:00.000000,4.000, ,0, ,0,0.000,0.000,0.000, , ,1,1,X,601,0, , , , , ,0.0,2024-05-01 21:00:00.000000,2024-05-01 20:59:58.000000,2024-05-01 21:00:00.000000,2024-05-01 21:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0005800345,10,1,CN,X,2012-01-25 06:00:00.000000,2024-05-01 05:00:00.000000,50000.000,50000.000,LB,500.000,CWT,1900-01-01 06:00:00.000000, , , ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2012-01-25 06:00:00.000000,2012-01-25 06:00:00.000000,2012-01-25 06:00:00.000000,2012-01-25 06:00:00.000000,50000.000, ,0, ,0,0.000,0.000,0.000, , ,1,100,X,601,0, , , , , ,0.0,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0011209790,350,1,CP,X,2022-06-03 05:00:00.000000,2024-05-01 21:00:00.000000,19.000,0.000,CS,0.000,CS,1900-01-01 06:00:00.000000,05,0, ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2022-06-01 05:00:00.000000,2022-06-03 05:00:00.000000,2022-06-03 05:00:00.000000,2022-06-03 05:00:00.000000,19.000, ,0, ,0,0.000,0.000,0.000, , ,1,1,X,601,0, , , , , ,0.0,2024-05-01 21:00:00.000000,2024-05-01 20:59:58.000000,2024-05-01 21:00:00.000000,2024-05-01 21:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0005801950,10,1,CN,X,2012-01-26 06:00:00.000000,2024-05-01 05:00:00.000000,50000.000,50000.000,LB,500.000,CWT,1900-01-01 06:00:00.000000, , , ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2012-01-26 06:00:00.000000,2012-01-26 06:00:00.000000,2012-01-26 06:00:00.000000,2012-01-26 06:00:00.000000,50000.000, ,0, ,0,0.000,0.000,0.000, , ,1,100,X,601,0, , , , , ,0.0,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0011209797,180,1,CP,X,2022-06-03 05:00:00.000000,2024-05-01 21:00:00.000000,30.000,0.000,CS,0.000,CS,1900-01-01 06:00:00.000000,05,0, ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2022-06-01 05:00:00.000000,2022-06-03 05:00:00.000000,2022-06-03 05:00:00.000000,2022-06-03 05:00:00.000000,30.000, ,0, ,0,0.000,0.000,0.000, , ,1,1,X,601,0, , , , , ,0.0,2024-05-01 21:00:00.000000,2024-05-01 20:59:58.000000,2024-05-01 21:00:00.000000,2024-05-01 21:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0005802844,10,1,CN,X,2012-01-30 06:00:00.000000,2024-05-01 05:00:00.000000,50000.000,50000.000,LB,500.000,CWT,1900-01-01 06:00:00.000000, , , ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2012-01-30 06:00:00.000000,2012-01-30 06:00:00.000000,2012-01-30 06:00:00.000000,2012-01-30 06:00:00.000000,50000.000, ,0, ,0,0.000,0.000,0.000, , ,1,100,X,601,0, , , , , ,0.0,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0011209807,460,1,CP,X,2022-06-03 05:00:00.000000,2024-05-01 21:00:00.000000,1.000,1.000,CS,1.000,CS,1900-01-01 06:00:00.000000,05,0, ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2022-05-31 05:00:00.000000,2022-06-02 05:00:00.000000,2022-06-02 05:00:00.000000,2022-06-02 05:00:00.000000,1.000, ,0, ,0,0.000,0.000,0.000, , ,1,1,X,601,0, , , , , ,0.0,2024-05-01 21:00:00.000000,2024-05-01 20:59:58.000000,2024-05-01 21:00:00.000000,2024-05-01 21:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0005802874,10,1,CN,X,2012-01-30 06:00:00.000000,2024-05-01 05:00:00.000000,50000.000,50000.000,LB,500.000,CWT,1900-01-01 06:00:00.000000, , , ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2012-01-30 06:00:00.000000,2012-01-30 06:00:00.000000,2012-01-30 06:00:00.000000,2012-01-30 06:00:00.000000,50000.000, ,0, ,0,0.000,0.000,0.000, , ,1,100,X,601,0, , , , , ,0.0,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0011209809,50,1,CP,X,2022-06-03 05:00:00.000000,2024-05-01 21:00:00.000000,1.000,1.000,CS,1.000,CS,1900-01-01 06:00:00.000000,05,0, ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2022-05-31 05:00:00.000000,2022-06-02 05:00:00.000000,2022-06-02 05:00:00.000000,2022-06-02 05:00:00.000000,1.000, ,0, ,0,0.000,0.000,0.000, , ,1,1,X,601,0, , , , , ,0.0,2024-05-01 21:00:00.000000,2024-05-01 20:59:58.000000,2024-05-01 21:00:00.000000,2024-05-01 21:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0005804772,10,1,CN,X,2012-01-27 06:00:00.000000,2024-05-01 05:00:00.000000,50000.000,50000.000,LB,500.000,CWT,1900-01-01 06:00:00.000000, , , ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2012-01-27 06:00:00.000000,2012-01-27 06:00:00.000000,2012-01-27 06:00:00.000000,2012-01-27 06:00:00.000000,50000.000, ,0, ,0,0.000,0.000,0.000, , ,1,100,X,601,0, , , , , ,0.0,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0011209814,10,1,CP,X,2022-06-03 05:00:00.000000,2024-05-01 21:00:00.000000,50.000,50.000,CS,50.000,CS,1900-01-01 06:00:00.000000,05,0, ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2022-05-31 05:00:00.000000,2022-06-02 05:00:00.000000,2022-06-02 05:00:00.000000,2022-06-02 05:00:00.000000,50.000, ,0, ,0,0.000,0.000,0.000, , ,1,1,X,601,0, , , , , ,0.0,2024-05-01 21:00:00.000000,2024-05-01 20:59:58.000000,2024-05-01 21:00:00.000000,2024-05-01 21:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0005807521,10,1,CN,X,2012-02-01 06:00:00.000000,2024-05-01 05:00:00.000000,50000.000,50000.000,LB,500.000,CWT,1900-01-01 06:00:00.000000, , , ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2012-02-01 06:00:00.000000,2012-02-01 06:00:00.000000,2012-02-01 06:00:00.000000,2012-02-01 06:00:00.000000,50000.000, ,0, ,0,0.000,0.000,0.000, , ,1,100,X,601,0, , , , , ,0.0,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0011209826,20,1,CP,X,2022-06-03 05:00:00.000000,2024-05-01 21:00:00.000000,26.000,26.000,CS,26.000,CS,1900-01-01 06:00:00.000000,05,0, ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2022-06-01 05:00:00.000000,2022-06-03 05:00:00.000000,2022-06-03 05:00:00.000000,2022-06-03 05:00:00.000000,26.000, ,0, ,0,0.000,0.000,0.000, , ,1,1,X,601,0, , , , , ,0.0,2024-05-01 22:00:00.000000,2024-05-01 21:59:58.000000,2024-05-01 22:00:00.000000,2024-05-01 22:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0005808616,10,1,CN,X,2012-01-30 06:00:00.000000,2024-05-01 05:00:00.000000,50000.000,50000.000,LB,500.000,CWT,1900-01-01 06:00:00.000000, , , ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2012-01-30 06:00:00.000000,2012-01-30 06:00:00.000000,2012-01-30 06:00:00.000000,2012-01-30 06:00:00.000000,50000.000, ,0, ,0,0.000,0.000,0.000, , ,1,100,X,601,0, , , , , ,0.0,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0011209827,40,1,CP,X,2022-06-04 05:00:00.000000,2024-05-01 21:00:00.000000,170.000,170.000,CS,170.000,CS,1900-01-01 06:00:00.000000,05,0, ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2022-05-31 05:00:00.000000,2022-06-02 05:00:00.000000,2022-06-02 05:00:00.000000,2022-06-02 05:00:00.000000,170.000, ,0, ,0,0.000,0.000,0.000, , ,1,1,X,601,0, , , , , ,0.0,2024-05-01 21:00:00.000000,2024-05-01 20:59:58.000000,2024-05-01 21:00:00.000000,2024-05-01 21:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0005808924,10,1,CN,X,2012-01-31 06:00:00.000000,2024-05-01 05:00:00.000000,50000.000,50000.000,LB,500.000,CWT,1900-01-01 06:00:00.000000, , , ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2012-01-31 06:00:00.000000,2012-01-31 06:00:00.000000,2012-01-31 06:00:00.000000,2012-01-31 06:00:00.000000,50000.000, ,0, ,0,0.000,0.000,0.000, , ,1,100,X,601,0, , , , , ,0.0,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0011209832,30,1,CP,X,2022-06-02 05:00:00.000000,2024-05-01 21:00:00.000000,50.000,50.000,CS,50.000,CS,1900-01-01 06:00:00.000000,05,0, ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2022-05-29 05:00:00.000000,2022-06-01 05:00:00.000000,2022-06-01 05:00:00.000000,2022-06-01 05:00:00.000000,50.000, ,0, ,0,0.000,0.000,0.000, , ,1,1,X,601,0, , , , , ,0.0,2024-05-01 22:00:00.000000,2024-05-01 21:59:58.000000,2024-05-01 22:00:00.000000,2024-05-01 22:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0005810477,10,1,CN,X,2012-01-31 06:00:00.000000,2024-05-01 05:00:00.000000,50000.000,50000.000,LB,500.000,CWT,1900-01-01 06:00:00.000000, , , ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2012-01-31 06:00:00.000000,2012-01-31 06:00:00.000000,2012-01-31 06:00:00.000000,2012-01-31 06:00:00.000000,50000.000, ,0, ,0,0.000,0.000,0.000, , ,1,100,X,601,0, , , , , ,0.0,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0011209832,340,1,CP,X,2022-06-02 05:00:00.000000,2024-05-01 21:00:00.000000,192.000,192.000,CS,192.000,CS,1900-01-01 06:00:00.000000,05,0, ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2022-05-29 05:00:00.000000,2022-06-01 05:00:00.000000,2022-06-01 05:00:00.000000,2022-06-01 05:00:00.000000,192.000, ,0, ,0,0.000,0.000,0.000, , ,1,1,X,601,0, , , , , ,0.0,2024-05-01 22:00:00.000000,2024-05-01 21:59:58.000000,2024-05-01 22:00:00.000000,2024-05-01 22:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0005810644,10,1,CN,X,2012-02-01 06:00:00.000000,2024-05-01 05:00:00.000000,50000.000,50000.000,LB,500.000,CWT,1900-01-01 06:00:00.000000, , , ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2012-02-01 06:00:00.000000,2012-02-01 06:00:00.000000,2012-02-01 06:00:00.000000,2012-02-01 06:00:00.000000,50000.000, ,0, ,0,0.000,0.000,0.000, , ,1,100,X,601,0, , , , , ,0.0,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0011209832,370,1,CP,X,2022-06-02 05:00:00.000000,2024-05-01 21:00:00.000000,20.000,20.000,CS,20.000,CS,1900-01-01 06:00:00.000000,05,0, ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2022-05-29 05:00:00.000000,2022-06-01 05:00:00.000000,2022-06-01 05:00:00.000000,2022-06-01 05:00:00.000000,20.000, ,0, ,0,0.000,0.000,0.000, , ,1,1,X,601,0, , , , , ,0.0,2024-05-01 22:00:00.000000,2024-05-01 21:59:58.000000,2024-05-01 22:00:00.000000,2024-05-01 22:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0005811655,10,1,CN,X,2012-01-31 06:00:00.000000,2024-05-01 05:00:00.000000,50000.000,50000.000,LB,500.000,CWT,1900-01-01 06:00:00.000000, , , ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2012-01-31 06:00:00.000000,2012-01-31 06:00:00.000000,2012-01-31 06:00:00.000000,2012-01-31 06:00:00.000000,50000.000, ,0, ,0,0.000,0.000,0.000, , ,1,100,X,601,0, , , , , ,0.0,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000,2024-05-01 05:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
100,0011209836,100,1,CP,X,2022-06-03 05:00:00.000000,2024-05-01 21:00:00.000000,10.000,10.000,CS,10.000,CS,1900-01-01 06:00:00.000000,05,0, ,0,0,1900-01-01 06:00:00.000000,0, , , , , ,1900-01-01 06:00:00.000000,1,2022-06-01 05:00:00.000000,2022-06-03 05:00:00.000000,2022-06-03 05:00:00.000000,2022-06-03 05:00:00.000000,10.000, ,0, ,0,0.000,0.000,0.000, , ,1,1,X,601,0, , , , , ,0.0,2024-05-01 21:00:00.000000,2024-05-01 20:59:58.000000,2024-05-01 21:00:00.000000,2024-05-01 21:00:00.000000, ,1900-01-01 06:00:00.000000,2024-05-01 05:00:00.000000,1900-01-01 06:00:00.000000,false
