client,delivery_document,object_created_by,entry_time,record_created_on,sales_district,shipping_receiving_point,sales_organization,delivery_type_lfart,complete_delivery_defined_sales_order,order_combination_indicator,planned_goods_movement_date,loading_date,transportation_planning_date,delivery_date,picking_date,unloading_point,incoterms_part_1,incoterms_part_2,export_indicator,route,billing_block,delivery_block,document_category,customer_factory_calendar,tpqua,tpgrp,delivery_priority,shipping_conditions,competitor,sold_to_party,customer_group,stzkl,stzzu,total_weight,net_weight,weight_unit,volume,volume_unit,total_number_of_packages_in_delivery,picked_items_location,time_of_delivery,weight_group_for_delivery,loading_point,transportation_group,proposed_billing_type,billing_date,invoice_date,route_2,update_group_for_statistics_update,pricing_procedure,number_of_document_condition,document_currency,sales_office,shipping_processing_time,combination_criteria_for_delivery,distribution_delivery,communication_number_api_interface,statistics_currency,exchange_rate_for_statistics,number_of_foreign_trade_data,changed_by,changed_on,warehouse_number,split_to_warehouse_number,sales_organization_for_intercompany_billing,distribution_channel_for_intercompany_billing,division_for_intercompany_billing,billing_type_for_intercompany_billing,date_for_intercompany_billing,billing_date_for_intercompany_billing,customer_number_for_intercompany_billing,credit_control_area,customer_account_number_with_credit_limit,customer_credit_group,credit_representative_group,credit_management_risk_category,currency_key,credit_value_released,bill_of_lading,vendor_account_number,means_of_transport_type,means_of_transport_id,document_release_date,next_date,goods_receipt_slip_number,document_date_in_document,actual_goods_movement_date,shipment_blocking_reason,external_transport_system_id,external_identification_of_delivery_note,order_number,search_procedure_batch,correction_delivery,shipping_pricing_procedure,number_of_document_condition__pricing,net_value_order_item,route_schedule,plant,internal_financial_document_number,payment_guarantee_procedure,picking_time,transp_planning_time,loading_time,goods_issue_time_wauhr,door_for_warehouse_number,staging_area_for_warehouse_complex,currency_key_for_letter_of_credit,exchange_rate,depreciation_percentage,dangerous_goods_management_profile,reference_document_number,international_unique_key,time_segment_exists,event_group_time_segment_delivery_header,time_zone_of_delivering_location,time_zone_of_recipient_location,dangerous_goods_indicator,distribution_delivery_original_system,controlling_goods_movement_indicator,distribution_status_vlstk,transaction_code,shipping_type,means_of_transport_trmtyp,special_processing_indicator,company_id,calculation_of_val_open,automatic_to_creation_immediately_after_tr_generation,production_supply_area,delivery_type_folar,date_proof_of_delivery,confirmation_time,number_of_delivery_items,delivery_has_status_in_plant,document_deletion_indicator,sequence_of_intermediate_locations_in_returns_process,delivery_confirmation_status,shipment_information_status,asn_is_cancelled_flag,goods_issue_time_spe_wauhr_ist,time_zone,distribution_status_spe_rev_vlstk,scenario_logistic_execution,original_system_type,last_changers_system_type,description_of_a_geographical_route,route_change_indicator,carrier_change_indicator,goods_traffic_type,route_code_for_sap_global_trade_services,release_time_stamp,measurement_unit_system,invoice_creation_before_goods_issue,status_of_quality_inspection_for_returns_deliveries,spe_indicator_if_redirecting_has_occured,storage_status_of_delivery,type_of_external_identification,means_of_transport_spe_ttype,progressive_identification_number,akkreditiv_guid,ewm_billing_indicator,description_of_print_profile,advanced_returns_management_active,confirmation_number,temporary_change_of_storage_locations_in_delivery,control_key_for_document_transfer,delivery_split_initiator,delivery_version,physical_handover_of_goods_location,handover_date_at_handover_location,handover_time_at_handover_location,time_zone_of_handover_location,incoterms_version,incoterms_location_1,incoterms_location_2,loading_units,number_category_1,number_category_2,number_category_3,number_category_4,loading_sequence_number_in_the_tour,multi_level_goods_receipt_automotive,rfid_flag,is_quarantined
100,82086175,ZMD0095,1900-01-01 12:54:28,2020-07-29 5:00:00,,2105,1000,ZUB,,,2020-08-04 5:00:00,2020-08-04 5:00:00,2020-08-02 5:00:00,2020-08-05 5:00:00,2020-08-04 5:00:00,,DFP,Destination,,1 DAY,,,J,,,,0,ZZ,5291,,,0,0,39449.928,0,LB,1844976,IN3,22,,1900-01-01 21:00:00,9999,,1,F2,2020-07-31 5:00:00,,1 DAY,,Z10000,,USD,,0,1000,,,USD,1,,Q001043,2020-08-03 5:00:00,109,,,,,,,1900-01-01 6:00:00,,,,,,,,0,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,2020-07-29 5:00:00,2020-07-31 5:00:00,,,,,,,,,0,,5291,,,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,S03,SS03,,0,0,,3356084,051MhZJO7kgqiaWx6r2F8W,,,PST,PST,,,I,,VL10X,,,,1000,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,0,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,0,,,,,,,,,0,,,,0,,,,0,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,0,0,0,0,0,0,,,FALSE
100,82086177,ZMD0095,1900-01-01 12:54:28,2020-07-29 5:00:00,,2105,1000,ZUB,,,2020-08-04 5:00:00,2020-08-04 5:00:00,2020-08-02 5:00:00,2020-08-05 5:00:00,2020-08-04 5:00:00,,DFP,Destination,,1 DAY,,,J,,,,0,ZZ,5291,,,0,0,42840,0,LB,1456560,IN3,18,,1900-01-01 21:00:00,9999,,1,F2,2020-07-31 5:00:00,,1 DAY,,Z10000,,USD,,0,1000,,,USD,1,,Q001043,2020-08-03 5:00:00,109,,,,,,,1900-01-01 6:00:00,,,,,,,,0,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,2020-07-29 5:00:00,2020-07-31 5:00:00,,,,,,,,,0,,5291,,,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,P12,PS12,,0,0,,3356086,051MhZJO7kgqiaWx6r4F8W,,,PST,PST,,,I,,VL10X,,,,1000,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,0,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,0,,,,,,,,,0,,,,0,,,,0,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,0,0,0,0,0,0,,,FALSE
100,82086228,ZDL3030,1900-01-01 20:31:42,2020-07-29 5:00:00,,5014,1000,Z1,,,2020-08-06 5:00:00,2020-08-06 5:00:00,2020-08-05 5:00:00,2020-08-09 5:00:00,2020-08-06 5:00:00,,DFP,Destination,,2 DAY,,,J,,,,0,M,3109,,,0,0,44300.73,38145,LB,2147.76,FT3,57,,1900-01-01 21:00:00,9999,,1,F2,2020-08-06 5:00:00,,2 DAY,,Z10000,,USD,,0,1000,,,USD,1,,CA_UNICENTER,2020-08-09 5:00:00,103,,,,,,,1900-01-01 6:00:00,,,,,,,,0,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,2020-07-29 5:00:00,2020-08-06 5:00:00,,,,,,,,,0,,3109,,,1900-01-01 20:00:00,1900-01-01 19:59:00,1900-01-01 20:00:00,1900-01-01 20:00:00,104,ST104,,0,0,,4503191603,051MhZJO7jgqkaHFPepkem,,,CST,EST,,,I,,VL10X,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,0,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,0,,,,,,,,,0,,,,0,,,,0,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,0,0,0,0,0,0,,,FALSE
100,82086304,ZMA0314,1900-01-01 17:34:18,2020-07-31 5:00:00,,5494,1000,Z6,,,2020-08-04 5:00:00,2020-08-04 5:00:00,2020-07-31 5:00:00,2020-08-05 5:00:00,2020-08-04 5:00:00,,DFP,"FOB Dest, Frt Prepaid",,1 DAY,,,J,,,,0,ZZ,5651,,,0,0,28123.66,23815,LB,1968.55,FT3,28,,1900-01-01 6:00:00,9999,,1,F2,2020-07-31 5:00:00,,1 DAY,,Z10000,,USD,,0,1000,,,USD,1,,CA_UNICENTER,2020-07-31 5:00:00,138,,,,,,,1900-01-01 6:00:00,,,,,,,,0,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,2020-07-31 5:00:00,2020-07-31 5:00:00,,,,,,,,,0,,5651,,,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,3,,,0,0,,4503192645,051MhZJO7jgqwNN5wf}C6m,,,CST,CST,,,I,,VL10X,,,,1000,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,0,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,0,,,,,,,,,0,,,,0,,,,0,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,0,0,0,0,0,0,,,FALSE
100,82086352,ZMD0095,1900-01-01 13:19:54,2020-08-02 5:00:00,,2105,1000,Z3,,,2020-08-07 5:00:00,2020-08-07 5:00:00,2020-08-05 5:00:00,2020-08-27 5:00:00,2020-08-07 5:00:00,,DFP,Destination,,20 DAY,,,J,,,,0,R,3875,,,0,0,160088.256,138096,LB,3764.16,FT3,72,,1900-01-01 21:00:00,9999,,1,F2,2020-08-05 5:00:00,,20 DAY,,Z10000,,USD,,0,1000,,,USD,1,,YGC0025,2020-08-05 5:00:00,109,,,,,,,1900-01-01 6:00:00,,,,,,,,0,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,2020-08-02 5:00:00,2020-08-05 5:00:00,,,,,,,,,0,,3875,,,1900-01-01 18:00:00,1900-01-01 18:00:00,1900-01-01 18:00:00,1900-01-01 18:00:00,R02,RDS2,,0,0,,4503173532,051MhZJO7jgrbqyQXHn4w0,,,PST,EST,,,I,,VL10X,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,0,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,0,,,,,,,,,0,,,,0,,,,0,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,0,0,0,0,0,0,,,FALSE
100,82086404,CA_UNICENTER,1900-01-01 23:40:57,2020-08-02 5:00:00,,5576,1000,Z1,,,2020-08-04 5:00:00,2020-08-04 5:00:00,2020-08-02 5:00:00,2020-08-07 5:00:00,2020-08-04 5:00:00,,DFP,Destination,,3 DAY,,,J,,,,0,M,5129,,,0,0,10529.12,8364,LB,748,FT3,17,,1900-01-02 0:40:57,9999,,1,F2,2020-08-04 5:00:00,,3 DAY,,Z10000,,USD,,0,1000,,,USD,1,,CA_UNICENTER,2020-08-09 5:00:00,,,,,,,,1900-01-01 6:00:00,,,,,,,,0,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,2020-08-02 5:00:00,2020-08-04 5:00:00,,,,,,,,,0,,5129,,,1900-01-01 23:40:57,1900-01-01 23:40:57,1900-01-01 23:40:57,1900-01-01 23:40:57,,,,0,0,,4503181482,051MhZJO7kgreYTgjVKGl0,,,CST,EST,,,I,,,,,,1000,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,0,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,0,,,,,,,,,0,,,,0,,,,0,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,0,0,0,0,0,0,,,FALSE
100,82086474,ZCO3010,1900-01-01 20:06:41,2020-08-03 5:00:00,,5398,1000,Z2,,,2020-08-25 5:00:00,2020-08-25 5:00:00,2020-08-13 5:00:00,2020-09-02 5:00:00,2020-08-25 5:00:00,,DFP,Destination,,9 DAY,,,J,,,,0,X,3926,,,0,0,35531.46,32400,LB,1260.36,FT3,27,,1900-01-01 21:00:00,9999,,1,F2,2020-08-27 5:00:00,,9 DAY,,Z10000,,USD,,0,1000,,,USD,1,,CA_UNICENTER,2020-09-06 5:00:00,,,,,,,,1900-01-01 6:00:00,,,,,,,,0,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,2020-08-03 5:00:00,2020-08-27 5:00:00,,,,,,,,,0,,3926,,,1900-01-01 18:00:00,1900-01-01 18:00:00,1900-01-01 18:00:00,1900-01-01 18:00:00,,,,0,0,,4503194024,051MhZJO7jgrjuxNoCm4JW,,,PST,EST,,,I,,VL10X,,,,1000,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,0,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,0,,,,,,,,,0,,,,0,,,,0,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,0,0,0,0,0,0,,,FALSE
100,82086499,CA_UNICENTER,1900-01-01 11:19:04,2020-08-04 5:00:00,,2501,1000,Z1,,,2020-08-06 5:00:00,2020-08-06 5:00:00,2020-08-04 5:00:00,2020-08-07 5:00:00,2020-08-06 5:00:00,,DFP,Destination,,1 DAY,,,J,,,,0,M,3880,,,0,0,13521.58,11600,LB,3155.854,FT3,60,,1900-01-01 21:00:00,9999,,1,F2,2020-08-06 5:00:00,,1 DAY,,Z10000,,USD,,0,1000,,,USD,1,,ZRS3083,2020-08-06 5:00:00,142,,,,,,,1900-01-01 6:00:00,,,,,,,,0,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,2020-08-04 5:00:00,2020-08-06 5:00:00,,,,,,,,,0,,3880,,,1900-01-01 6:00:00,1900-01-01 21:00:00,1900-01-01 21:00:00,1900-01-01 21:00:00,W02,STGW05,,0,0,,4503191505,051MhZJO7jgrntrtoAHZNm,,,CST,CST,,,I,,,,,,1000,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,0,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,0,,,,,,,,,0,,,,0,,,,0,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,0,0,0,0,0,0,,,FALSE
100,82086502,CA_UNICENTER,1900-01-01 11:19:04,2020-08-04 5:00:00,,2501,1000,Z1,,,2020-08-06 5:00:00,2020-08-06 5:00:00,2020-08-04 5:00:00,2020-08-07 5:00:00,2020-08-06 5:00:00,,DFP,Destination,,1 DAY,,,J,,,,0,M,3880,,,0,0,12463.26,10061.25,LB,3130.191,FT3,59,,1900-01-01 21:00:00,9999,,1,F2,2020-08-05 5:00:00,,1 DAY,,Z10000,,USD,,0,1000,,,USD,1,,ZRS3083,2020-08-05 5:00:00,142,,,,,,,1900-01-01 6:00:00,,,,,,,,0,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,2020-08-04 5:00:00,2020-08-05 5:00:00,,,,,,,,,0,,3880,,,1900-01-01 21:00:00,1900-01-01 21:00:00,1900-01-01 21:00:00,1900-01-01 21:00:00,W02,STGW03,,0,0,,4503191519,051MhZJO7jgrntrtoAMZNm,,,CST,CST,,,I,,,,,,1000,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,0,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,0,,,,,,,,,0,,,,0,,,,0,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,0,0,0,0,0,0,,,FALSE
100,82086503,CA_UNICENTER,1900-01-01 11:19:04,2020-08-04 5:00:00,,2501,1000,Z1,,,2020-08-06 5:00:00,2020-08-06 5:00:00,2020-08-04 5:00:00,2020-08-07 5:00:00,2020-08-06 5:00:00,,DFP,Destination,,1 DAY,,,J,,,,0,M,3880,,,0,0,10353,8289.75,LB,2953.791,FT3,59,,1900-01-01 21:00:00,9999,,1,F2,2020-08-06 5:00:00,,1 DAY,,Z10000,,USD,,0,1000,,,USD,1,,ZRS3083,2020-08-06 5:00:00,142,,,,,,,1900-01-01 6:00:00,,,,,,,,0,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,2020-08-04 5:00:00,2020-08-06 5:00:00,,,,,,,,,0,,3880,,,1900-01-01 21:00:00,1900-01-01 21:00:00,1900-01-01 21:00:00,1900-01-01 21:00:00,W03,STGW03,,0,0,,4503191524,051MhZJO7jgrntsL10XZNm,,,CST,CST,,,I,,,,,,1000,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,0,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,0,,,,,,,,,0,,,,0,,,,0,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,0,0,0,0,0,0,,,FALSE
100,82086506,CA_UNICENTER,1900-01-01 11:19:04,2020-08-04 5:00:00,,2501,1000,Z1,,,2020-08-06 5:00:00,2020-08-06 5:00:00,2020-08-04 5:00:00,2020-08-07 5:00:00,2020-08-06 5:00:00,,DFP,Destination,,1 DAY,,,J,,,,0,M,3880,,,0,0,10500,8400,LB,3004.8,FT3,60,,1900-01-01 21:00:00,9999,,1,F2,2020-08-06 5:00:00,,1 DAY,,Z10000,,USD,,0,1000,,,USD,1,,ZRS3083,2020-08-06 5:00:00,142,,,,,,,1900-01-01 6:00:00,,,,,,,,0,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,2020-08-04 5:00:00,2020-08-06 5:00:00,,,,,,,,,0,,3880,,,1900-01-01 21:00:00,1900-01-01 21:00:00,1900-01-01 21:00:00,1900-01-01 21:00:00,W02,STGW03,,0,0,,4503191527,051MhZJO7jgrntsL10cZNm,,,CST,CST,,,I,,,,,,1000,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,0,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,0,,,,,,,,,0,,,,0,,,,0,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,0,0,0,0,0,0,,,FALSE
100,82086568,CA_UNICENTER,1900-01-01 11:21:19,2020-08-04 5:00:00,,5660,1000,Z2,,,2020-08-06 5:00:00,2020-08-06 5:00:00,2020-08-04 5:00:00,2020-08-11 5:00:00,2020-08-06 5:00:00,,DFP,Destination,,5 DAY,,,J,,,,0,X,3878,,,0,0,39674.55,36948.75,LB,1095,FT3,22,,1900-01-01 21:00:00,9999,,1,F2,2020-08-06 5:00:00,,5 DAY,,Z10000,,USD,,0,1000,,,USD,1,,ZLT3004,2020-08-16 5:00:00,,,,,,,,1900-01-01 6:00:00,,,,,,,,0,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,2020-08-04 5:00:00,2020-08-06 5:00:00,,,,,,,,,0,,3878,,,1900-01-01 23:00:00,1900-01-01 23:00:00,1900-01-01 23:00:00,1900-01-01 23:00:00,,,,0,0,,4503192466,051MhZJO7jgrnuUH56a3nW,,,CST,PST,,,I,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,0,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,0,,,,,,,,,0,,,,0,,,,0,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,0,0,0,0,0,0,,,FALSE
100,82086804,ZCM0124,1900-01-01 16:20:11,2020-07-30 5:00:00,,2163,1000,NL,,,2020-08-19 5:00:00,2020-08-19 5:00:00,2020-08-14 5:00:00,2020-08-20 5:00:00,2020-08-19 5:00:00,,DFP,"FOB Dest, Frt Prepaid",,1 DAY,,,J,,,,0,M,2501,,,0,0,43130,43130,LB,57.532,FT3,0,,1900-01-01 6:00:00,9999,,1,F2,2020-08-19 5:00:00,,1 DAY,,Z10000,,USD,,0,1000,,,USD,1,,ZLH0067,2020-08-19 5:00:00,118,,,,,,,1900-01-01 6:00:00,,,,,,,,0,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,2020-07-30 5:00:00,2020-08-19 5:00:00,,,,,,,,,0,,2501,,,1900-01-01 6:00:00,1900-01-02 5:59:57,1900-01-01 6:00:00,1900-01-01 6:00:00,,B01,,0,0,,3357284,051MhZJM7jgqpmKR7sFZ}0,,YMIGDLV,CST,CST,,,I,,VL10X,,,,1000,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,0,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,0,,,,,,,,,0,,,,0,,,,0,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,0,0,0,0,0,0,,,FALSE
100,82086845,ZTS0176,1900-01-01 19:20:27,2020-07-30 5:00:00,,2119,1000,Z1,,,2020-08-04 5:00:00,2020-08-04 5:00:00,2020-07-31 5:00:00,2020-08-06 5:00:00,2020-08-04 5:00:00,,DFP,Destination,,2 DAY,,,J,,,,0,M,3876,,,0,0,44447.122,39214.5,LB,2119.594,FT3,56,,1900-01-01 21:00:00,9999,,1,F2,2020-08-03 5:00:00,,2 DAY,,Z10000,,USD,,0,1000,,,USD,1,,ZTS0176,2020-08-03 5:00:00,102,,,,,,,1900-01-01 6:00:00,,,,,,,,0,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,2020-07-30 5:00:00,2020-08-03 5:00:00,,,,,,,,,0,,3876,,,1900-01-01 21:00:00,1900-01-01 20:59:58,1900-01-01 21:00:00,1900-01-01 21:00:00,D02,,,0,0,,4503191458,051MhZJM7jgqqYiCkleFIG,,,CST,CST,,,I,,VL10X,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,0,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,0,,,,,,,,,0,,,,0,,,,0,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,0,0,0,0,0,0,,,FALSE
100,82086915,ZTS0176,1900-01-01 19:24:23,2020-07-30 5:00:00,,2103,1000,Z1,,,2020-08-04 5:00:00,2020-08-04 5:00:00,2020-07-31 5:00:00,2020-08-05 5:00:00,2020-08-04 5:00:00,,DFP,Destination,,1 DAY,,,J,,,,0,M,3880,,,0,0,42796.8,37440,LB,2039.04,FT3,60,,1900-01-01 21:00:00,9999,,1,F2,2020-08-04 5:00:00,,1 DAY,,Z10000,,USD,,0,1000,,,USD,1,,YJW0020,2020-08-04 5:00:00,107,,,,,,,1900-01-01 6:00:00,,,,,,,,0,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,2020-07-30 5:00:00,2020-08-04 5:00:00,,,,,,,,,0,,3880,,,1900-01-01 21:00:00,1900-01-01 20:59:58,1900-01-01 21:00:00,1900-01-01 21:00:00,W18,,,0,0,,4503192166,051MhZJM7jgqqZp2dGPFb0,,,CST,CST,,,I,,VL10X,,,,1000,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,0,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,0,,,,,,,,,0,,,,0,,,,0,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,0,0,0,0,0,0,,,FALSE
100,82086966,CA_UNICENTER,1900-01-01 11:19:02,2020-07-31 5:00:00,,2247,1000,Z1,,,2020-08-04 5:00:00,2020-08-04 5:00:00,2020-07-31 5:00:00,2020-08-05 5:00:00,2020-08-04 5:00:00,,DFP,"FOB Dest, Frt Prepaid",,1 DAY,,,J,,,,0,M,5615,,,0,0,43180.892,41080,LB,947.742,FT3,22,,1900-01-01 21:00:00,9999,,1,F2,2020-08-05 5:00:00,,1 DAY,,Z10000,,USD,,0,1000,,,USD,1,,CA_UNICENTER,2020-08-08 5:00:00,105,,,,,,,1900-01-01 6:00:00,,,,,,,,0,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,2020-07-31 5:00:00,2020-08-05 5:00:00,,,,,,,,,0,,5615,,,1900-01-01 21:00:00,1900-01-01 20:59:58,1900-01-01 21:00:00,1900-01-01 21:00:00,D39,SD39,,0,0,,4503185916,051MhZJM7jgqukWu6w7krG,,,EST,EST,,,I,,,,,,1000,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,0,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,0,,,,,,,,,0,,,,0,,,,0,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,0,0,0,0,0,0,,,FALSE
100,82086995,CA_UNICENTER,1900-01-01 11:19:09,2020-07-31 5:00:00,,3880,1000,Z1,,,2020-08-02 5:00:00,2020-08-02 5:00:00,2020-07-31 5:00:00,2020-08-03 5:00:00,2020-08-02 5:00:00,,DFP,Destination,,1 DAY,,,J,,,,0,M,3876,,,0,0,14300.366,11476.22,LB,2855.774,FT3,66,,1900-01-01 21:00:00,9999,,1,F2,2020-08-06 5:00:00,,1 DAY,,Z10000,,USD,,0,1000,,,USD,1,,CA_UNICENTER,2020-08-06 5:00:00,,,,,,,,1900-01-01 6:00:00,,,,,,,,0,4503189956,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,2020-07-31 5:00:00,2020-08-06 5:00:00,,,,,,,,,0,,3876,,,1900-01-01 21:00:00,1900-01-01 20:59:58,1900-01-01 21:00:00,1900-01-01 21:00:00,,,,0,0,,4503189956,051MhZJM7jgqukZJJZjkrG,,,CST,CST,,,I,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,0,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,0,,,,,,,,,0,,,,0,,,,0,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,0,0,0,0,0,0,,,FALSE
100,82087022,CA_UNICENTER,1900-01-01 11:20:15,2020-07-31 5:00:00,,3970,1000,Z1,,,2020-08-03 5:00:00,2020-08-03 5:00:00,2020-07-31 5:00:00,2020-08-05 5:00:00,2020-08-03 5:00:00,,DFP,Destination,,2 DAY,,,J,,,,0,M,5163,,,0,0,23668.5,21189.5,LB,2029.916,FT3,30,,1900-01-01 21:00:00,9999,,1,F2,2020-08-03 5:00:00,,2 DAY,,Z10000,,USD,,0,1000,,,USD,1,,CA_UNICENTER,2020-08-05 5:00:00,,,,,,,,1900-01-01 6:00:00,,,,,,,,0,105606823N,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,2020-07-31 5:00:00,2020-08-03 5:00:00,,,,,,,,,0,,5163,,,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,0,0,,4503190098,051MhZJM7jgquksWMkREvm,,,MST,PST,,,I,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,0,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,0,,,,,,,,,0,,,,0,,,,0,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,0,0,0,0,0,0,,,FALSE
100,82087106,CA_UNICENTER,1900-01-01 11:19:01,2020-07-29 5:00:00,,2102,1000,Z1,,,2020-07-31 5:00:00,2020-07-31 5:00:00,2020-07-29 5:00:00,2020-07-31 5:00:00,2020-07-31 5:00:00,,DFP,Destination,,0 DAY,,,J,,,,0,M,3876,,,0,0,44689.602,37657.324,LB,1013.967,FT3,21,,1900-01-01 21:00:00,9999,,1,F2,2020-08-06 5:00:00,,0 DAY,,Z10000,,USD,,0,1000,,,USD,1,,ZRC0467,2020-08-06 5:00:00,108,,,,,,,1900-01-01 6:00:00,,,,,,,,0,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,2020-07-29 5:00:00,2020-08-06 5:00:00,,,,,,,,,0,,3876,,,1900-01-01 6:00:00,1900-01-01 22:00:00,1900-01-01 22:00:00,1900-01-01 22:00:00,W14,STAGE14F,,0,0,,4503178891,051MhZJ{7jgqi9sF5QUxz0,,,EST,CST,,,I,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,0,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,0,,,,,,,,,0,,,,0,,,,0,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,0,0,0,0,0,0,,,FALSE
100,82087237,CA_UNICENTER,1900-01-01 11:19:02,2020-07-30 5:00:00,,2247,1000,Z1,,,2020-08-10 5:00:00,2020-08-10 5:00:00,2020-07-30 5:00:00,2020-08-12 5:00:00,2020-08-10 5:00:00,,DFP,Destination,,2 DAY,,,J,,,,0,M,4269,,,0,0,42498.874,32917.25,LB,1835.05,FT3,23,,1900-01-01 21:00:00,9999,,1,F2,2020-08-10 5:00:00,,2 DAY,,Z10000,,USD,,0,1000,,,USD,1,,CA_UNICENTER,2020-08-11 5:00:00,105,,,,,,,1900-01-01 6:00:00,,,,,,,,0,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,,2020-07-30 5:00:00,2020-08-10 5:00:00,,,,,,,,,0,,4269,,,1900-01-01 21:00:00,1900-01-01 20:59:00,1900-01-01 21:00:00,1900-01-01 21:00:00,D21,SD21,,0,0,,4503189462,051MhZJ{7kgqoSCJHbzqkm,,,EST,EST,,,I,,,,,,,,,,,1900-01-01 6:00:00,1900-01-01 6:00:00,0,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,0,,,,,,,,,0,,,,0,,,,0,,1900-01-01 6:00:00,1900-01-01 6:00:00,,,,,0,0,0,0,0,0,,,FALSE
