order_release_gid,order_release_xid,order_release_name,order_release_type_gid,is_template,order_base_gid,source_location_gid,dest_location_gid,early_pickup_date,late_pickup_date,early_delivery_date,late_delivery_date,fixed_itinerary_gid,assigned_itinerary_gid,fixed_sell_itinerary_gid,ship_unit_origin,total_weight,total_weight_uom_code,total_weight_base,total_volume,total_volume_uom_code,total_volume_base,total_packaging_unit_count,total_item_package_count,max_length,max_length_uom_code,max_length_base,max_width,max_width_uom_code,max_width_base,max_height,max_height_uom_code,max_height_base,plan_from_location_gid,plan_to_location_gid,assigned_sell_itinerary_gid,indicator,bulk_plan_gid,best_direct_cost_buy,best_dircost_buy_currency_gid,best_direct_cost_buy_base,best_direct_cost_sell,best_dircost_sell_currency_gid,best_direct_cost_sell_base,best_direct_rateoffer_gid_buy,best_direct_rateoffer_gid_sell,buy_general_ledger_gid,sell_general_ledger_gid,total_net_weight,total_net_weight_uom_code,total_net_weight_base,total_net_volume,total_net_volume_uom_code,total_net_volume_base,sell_bulk_plan_gid,total_ship_unit_count,load_point,unload_point,pickup_is_appt,delivery_is_appt,plan_from_load_point,plan_to_unload_point,user_defined1_icon_gid,user_defined2_icon_gid,user_defined3_icon_gid,user_defined4_icon_gid,user_defined5_icon_gid,external_system_id,payment_method_code_gid,inco_term_gid,term_location_text,planning_group_gid,time_window_emphasis_gid,is_known_shipper,dim_rate_factor_gid,release_method_gid,final_inco_term,final_text_location,inspection_number,inspection_schedule_date,inspection_date,survey_lay_can_date,loc_number,loc_issue_date,loc_received_date,loc_latest_shipping_date,loc_negotiated_days,loc_amount,loc_amount_currency_gid,loc_amount_base,loc_advising_number,loc_confirming_number,src_location_override_gid,dest_location_override_gid,plan_from_loc_override_gid,plan_to_loc_override_gid,secondary_t_weight,secondary_t_weight_uom_code,secondary_t_weight_base,secondary_t_volume,secondary_t_volume_uom_code,secondary_t_volume_base,rate_service_profile_gid,servprov_gid,servprov_profile_gid,transport_mode_gid,mode_profile_gid,equipment_group_gid,equipment_group_profile_gid,rate_offering_gid,rate_geo_gid,sell_rate_offering_gid,sell_rate_geo_gid,must_ship_direct,must_ship_thru_x_dock,must_ship_thru_pool,ship_with_group,primary_leg_source_loc_gid,prim_leg_src_loc_override_gid,port_of_load_location_gid,port_of_load_loc_override_gid,port_of_dis_location_gid,port_of_dis_loc_override_gid,primary_leg_dest_loc_gid,prim_leg_dest_override_loc_gid,import_license_required,import_license_issue_date,import_license_receive_date,import_license_expiration_date,import_license_number,loc_expiration_date,is_loc_required,inspection_required,unitization_condition_name,stuff_location_gid,destuff_location_gid,customer_unitization_request,default_stowage_mode,consolidation_type_gid,move_perspective_gid,quote_gid,commercial_payment_code_gid,is_loc_stale,ult_dest_country_code3_gid,template_type,bundling_type,is_consolidate_or_equipment,duty_paid,quote_option_number,partition_gid,total_declared_value,total_declared_value_gid,total_declared_value_base,buy_itinerary_profile_gid,sell_itinerary_profile_gid,buffer_type,sell_servprov_gid,sell_servprov_profile_gid,is_ignore_location_calendar,rate_service_gid,ship_unit_width,ship_unit_width_uom_code,ship_unit_width_base,ship_unit_length,ship_unit_length_uom_code,ship_unit_length_base,ship_unit_height,ship_unit_height_uom_code,ship_unit_height_base,ship_unit_diameter,ship_unit_diameter_uom_code,ship_unit_diameter_base,transport_handling_unit_gid,on_rt_execution,is_splittable,pickup_routing_sequence_gid,dropoff_routing_sequence_gid,latest_est_delivery_date,otm_version,priority,latest_est_pickup_date,marked_for_purge,pickup_rail_carrier,delivery_rail_carrier,equipment_type_gid,domain_name,insert_user,insert_date,update_user,update_date,rail_route_code_gid,em_phone_number,leg_consolidation_group_gid,is_pre_entered_pu,routing_constraint_gid,attribute1,attribute2,attribute3,attribute4,attribute5,attribute6,attribute7,attribute8,attribute9,attribute10,attribute11,attribute12,attribute13,attribute14,attribute15,attribute16,attribute17,attribute18,attribute19,attribute20,attribute_number1,attribute_number2,attribute_number3,attribute_number4,attribute_number5,attribute_number6,attribute_number7,attribute_number8,attribute_number9,attribute_number10,attribute_date1,attribute_date2,attribute_date3,attribute_date4,attribute_date5,attribute_date6,attribute_date7,attribute_date8,attribute_date9,attribute_date10,attribute_currency1,attribute_currency1_gid,attribute_currency1_base,attribute_currency2,attribute_currency2_gid,attribute_currency2_base,attribute_currency3,attribute_currency3_gid,attribute_currency3_base,allocation_group_gid,earliest_est_pickup_date,job_name,load_date,attribute_date11,attribute_date12,attribute_date13,attribute_date14,attribute_date15,attribute_date16,attribute_date17,attribute_date18,attribute_date19,attribute_date20,attribute_number11,attribute_number12,attribute_number13,attribute_number14,attribute_number15,attribute_number16,attribute_number17,attribute_number18,attribute_number19,attribute_number20,early_sail_date,external_voyage_code,is_direct_voyage,is_topoff,late_sail_date,voyage_gid
RC3.0004551597-001,0004551597-001,"",RC3.INBOUND_PO,N,RC3.0004551597,RC3.0001003205,RC3.2101ND12,2024-05-28 21:53:41.000000,"",2024-06-12 04:01:00.000000,2024-06-13 03:59:00.000000,"",RC3.USA-REGION_WORLD_VENDOR_CPU-CE,"",BS,51125.000000000000000,LB,51125.000000000000000,1241.675000000000000,CUFT,1241.675000000000000,"",50000,"","","","","","","","","","",RC3.2101,"",G,"","","","","","","","","",RC3.538098,"",50000.000000000000000,LB,50000.000000000000000,1166.675000000000000,CUFT,1166.675000000000000,"",25.000000000000000,"","",N,N,"","",TENDERED,"","","","","",PPD,FOB,DESTINATION,"",BOTH,N,"",RC3.ONE_TO_ONE_OB,"","","","","","","","","","","",0E-15,USD,0E-15,"","","","","","",0E-15,LB,0E-15,0E-15,CUFT,0E-15,"","",RC3.CPU,"",RC3.NON-RAIL,"",RC3.VENDOR_EQUIP,"","","","",N,N,N,0004551597,"","","","","","","","",MAY BE REQUIRED,"","","","","",N,MAY BE REQUIRED,"","","",N,"","","","","",N,"","",AUTOMATIC,N,NA,"","",0E-15,USD,0E-15,"","",BUFFER,"","","","","","","","","","","","","","","","",RC3.000000009876543210,N,N,"","","",6.0,1,"",N,"","","",RC3,RC3.ADMIN,2024-05-28 16:53:39.000000,RC3.ADMIN,2024-05-28 16:53:49.000000,"","","",N,"","","","","","","","","","",RC3.703032706N,CAG,"","",ORDER_CREATE_SUCCESS,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2024-05-28 13:18:26.000000,"","","","","","","","","","","","","","","","","","","","","","","",N,"",""
RC3.4504021519,4504021519,"",RC3.OUTBOUND_STO,N,"",RC3.2164,RC3.4044,2024-06-02 05:01:00.000000,2024-06-03 04:59:00.000000,2024-06-02 05:01:00.000000,2024-06-03 04:59:00.000000,"",RC3.USA_USA_TL_IM_LTL_POOL,"","",36000.000000000000000,LB,36000.000000000000000,150.049999999999980,CUFT,150.049999999999980,"",50,"","","","","","","","","","","","",G,RC3.20240528-0079,"","","","","","","","",RC3.504096,"",32500.000000000000000,LB,32500.000000000000000,0.050000000000000,CUFT,0.050000000000000,"",50.000000000000000,"","",N,N,"","",TENDERED,"",BOOK_MODIFIED,"","","","","","","","",N,"",CAG_LINE_AS_IS,"","","","","","","","","","","",0E-15,USD,0E-15,"","","","","","",0E-15,LB,0E-15,0E-15,CUFT,0E-15,"","",RC3.NON_CPU,"",RC3.NON-RAIL,"","","","","","",N,N,N,"","","","","","","","","",MAY BE REQUIRED,"","","","","",N,MAY BE REQUIRED,"","","",N,"","","","","",N,"","",DO NOT BUNDLE,N,NA,"","",0E-15,USD,0E-15,"","",BUFFER,"","","","","","","","","","","","","","","","",RC3.000000006251042590,N,N,"","","",6.0,1,"",N,"","","",RC3,RC3.SA_SI,2024-05-28 15:37:34.000000,RC3.ADMIN,2024-05-28 17:52:39.000000,"","","",N,"","","","","","","","","","",RC3.703032592N,CAG,"","",ORDER_CREATE_SUCCESS,RCTH,"","","","","",0E-15,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2024-05-28 13:18:29.000000,"","","","","","","","","","","","","","","","","","","","","","","",N,"",""
RC3.0012038769,0012038769,"",RC3.OUTBOUND_SO,N,"",RC3.5691,RC3.0020002945_11600RIVERSIDED_91752_USA,2024-06-07 06:01:00.000000,2024-06-08 05:59:00.000000,2024-06-11 17:15:00.000000,2024-06-11 17:15:00.000000,"","","","",1754.528000000000000,LB,1754.528000000000000,50.590000000000000,CUFT,50.590000000000000,"",46,"","","","","","","","","","",RC3.0020030256,"","","","","","","","","","","",RC3.504004,"",1686.208000000000000,LB,1686.208000000000000,47.662000000000000,CUFT,47.662000000000000,"",2.000000000000000,"","",N,N,"","","","","","","","",PPD,FOB,DESTINATION,"","",N,"",CAG_LINE_AS_IS,"","","","","","","","","","","",0E-15,USD,0E-15,"","","","","","",0E-15,LB,0E-15,0E-15,CUFT,0E-15,"","",RC3.NON_CPU,"",RC3.NON-RAIL,"","","","","","",N,N,N,12038179,"","","","","","","","",MAY BE REQUIRED,"","","","","",N,MAY BE REQUIRED,"","","",N,"","","","","",N,"","",AUTOMATIC,N,NA,"","",0E-15,USD,0E-15,"","",BUFFER,"","","","","","","","","","","","","","","","",RC3.000000006251042590,N,N,"","","",6.0,1,"",N,"","","",RC3,RC3.SA_SI,2024-05-28 12:55:02.000000,RC3.ADMIN,2024-05-28 12:55:04.000000,"","","",N,"","","","","","","","","","","",CAG,"","",ORDER_CREATE_SUCCESS,"","","","","","",0.976000000000000,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2024-05-28 13:18:27.000000,"","","","","","","","","","","","","","","","","","","","","","","",N,"",""
RC3.0012042932,0012042932,"",RC3.OUTBOUND_SO,N,"",RC3.3926,RC3.0020000066,2024-06-03 04:01:00.000000,2024-06-04 03:59:00.000000,2024-06-04 04:01:00.000000,2024-06-05 03:59:00.000000,"","","","",3973.600000000000000,LB,3973.600000000000000,183.720000000000000,CUFT,183.720000000000000,"",324,"","","","","","","","","","",RC3.0020024155,"","","","","","","","","","","",RC3.504004,"",3693.600000000000000,LB,3693.600000000000000,171.720000000000000,CUFT,171.720000000000000,"",4.000000000000000,"","",N,N,"","","","","","","","",PPD,FOB,DESTINATION,"","",N,"",CAG_LINE_AS_IS,"","","","","","","","","","","",0E-15,USD,0E-15,"","","","","","",0E-15,LB,0E-15,0E-15,CUFT,0E-15,"","",RC3.NON_CPU,"",RC3.NON-RAIL,"","","","","","",N,N,N,SN544,"","","","","","","","",MAY BE REQUIRED,"","","","","",N,MAY BE REQUIRED,"","","",N,"","","","","",N,"","",AUTOMATIC,N,NA,"","",0E-15,USD,0E-15,"","",BUFFER,"","","","","","","","","","","","","","","","",RC3.000000006251042590,N,N,"","","",6.0,1,"",N,"","","",RC3,RC3.SA_SI,2024-05-28 15:46:07.000000,RC3.ADMIN,2024-05-28 15:46:09.000000,"","","",N,"","","","","","","","","","","",CAG,"","",ORDER_CREATE_SUCCESS,"","","","","","",4.000000000000000,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2024-05-28 13:18:28.000000,"","","","","","","","","","","","","","","","","","","","","","","",N,"",""
RC3.0012041932,0012041932,"",RC3.OUTBOUND_SO,N,"",RC3.3752,RC3.0020016374_2103SOUTHMAIN_72143_USA,2024-06-03 05:01:00.000000,2024-06-04 04:59:00.000000,2024-06-04 05:01:00.000000,2024-06-05 04:59:00.000000,"",RC3.USA_USA_TL_IM_LTL_POOL,"","",3985.600000000000000,LB,3985.600000000000000,122.820000000000000,CUFT,122.820000000000000,"",220,"","","","","","","","","","",RC3.0020016374,"",G,RC3.20240528-0091,"","","","","","","","",RC3.504004,"",3845.600000000000000,LB,3845.600000000000000,116.820000000000000,CUFT,116.820000000000000,"",2.000000000000000,"","",N,N,"","",TENDERED,"","","","","",PPD,FOB,DESTINATION,"","",N,"",CAG_LINE_AS_IS,"","","","","","","","","","","",0E-15,USD,0E-15,"","","","","","",0E-15,LB,0E-15,0E-15,CUFT,0E-15,"","",RC3.NON_CPU,"",RC3.NON-RAIL,"","","","","","",N,N,N,1931621187,"","","","","","","","",MAY BE REQUIRED,"","","","","",N,MAY BE REQUIRED,"","","",N,"","","","","",N,"","",AUTOMATIC,N,NA,"","",0E-15,USD,0E-15,"","",BUFFER,"","","","","","","","","","","","","","","","",RC3.000000006251042590,N,N,"","","",6.0,1,"",N,"","","",RC3,RC3.SA_SI,2024-05-28 16:07:20.000000,RC3.ADMIN,2024-05-28 17:21:31.000000,"","","",N,"","","","","","","","","","",RC3.703032747N,CAG,"","",ORDER_CREATE_SUCCESS,HUMD,"","","","","",2.000000000000000,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2024-05-28 13:18:28.000000,"","","","","","","","","","","","","","","","","","","","","","","",N,"",""
RC3.0000121563-001,0000121563-001,"",RC3.INBOUND_PO,N,RC3.0000121563,RC3.0001054067,RC3.62110001,2024-05-28 22:38:17.000000,"",2024-07-23 04:01:00.000000,2024-07-24 03:59:00.000000,"",RC3.USA-REGION_WORLD_VENDOR_CPU-CE,"",BS,43668.416000000005000,LB,43668.416000000005000,2096.160000000000000,CUFT,2096.160000000000000,"",6336,"","","","","","","","","","","","",G,"","","","","","","","","",RC3.538098,"",40588.416000000005000,LB,40588.416000000005000,1964.160000000000000,CUFT,1964.160000000000000,"",44.000000000000000,"","",N,N,"","",TENDERED,"","","","","",PPD,FOB,DESTINATION,"",BOTH,N,"",RC3.ONE_TO_ONE_OB,"","","","","","","","","","","",0E-15,USD,0E-15,"","","","","","",0E-15,LB,0E-15,0E-15,CUFT,0E-15,"","",RC3.CPU,"",RC3.NON-RAIL,"",RC3.VENDOR_EQUIP,"","","","",N,N,N,0000121563,"","","","","","","","",MAY BE REQUIRED,"","","","","",N,MAY BE REQUIRED,"","","",N,"","","","","",N,"","",AUTOMATIC,N,NA,"","",0E-15,USD,0E-15,"","",BUFFER,"","","","","","","","","","","","","","","","",RC3.000000006251042590,N,N,"","","",6.0,1,"",N,"","","",RC3,RC3.ADMIN,2024-05-28 17:38:15.000000,RC3.ADMIN,2024-05-28 17:38:25.000000,"","","",N,"","","","","","","","","","",RC3.703033178N,CAN,"","",ORDER_CREATE_SUCCESS,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2024-05-28 13:18:26.000000,"","","","","","","","","","","","","","","","","","","","","","","",N,"",""
RC3.4504021342,4504021342,"",RC3.OUTBOUND_STO,N,"",RC3.5699,RC3.4269,2024-05-31 06:01:00.000000,2024-06-01 05:59:00.000000,2024-06-04 04:01:00.000000,2024-06-05 03:59:00.000000,"",RC3.USA_USA_TL_IM_LTL_POOL,"","",18859.040000000000000,LB,18859.040000000000000,2086.182000000000000,CUFT,2086.182000000000000,"",2709,"","","","","","","","","","","","",G,RC3.20240528-0066,"","","","","","","","",RC3.504096,"",16899.040000000000000,LB,16899.040000000000000,2002.182000000000000,CUFT,2002.182000000000000,"",28.000000000000000,"","",N,N,"","",TENDERED,"","","","","","","","","","",N,"",CAG_LINE_AS_IS,"","","","","","","","","","","",0E-15,USD,0E-15,"","","","","","",0E-15,LB,0E-15,0E-15,CUFT,0E-15,"","",RC3.NON_CPU,"",RC3.NON-RAIL,"","","","","","",N,N,N,"","","","","","","","","",MAY BE REQUIRED,"","","","","",N,MAY BE REQUIRED,"","","",N,"","","","","",N,"","",DO NOT BUNDLE,N,NA,"","",0E-15,USD,0E-15,"","",BUFFER,"","","","","","","","","","","","","","","","",RC3.000000006251042590,N,N,"","",2024-06-04 04:01:00.000000,6.0,1,"",N,"","","",RC3,RC3.SA_SI,2024-05-28 14:22:02.000000,RC3.ADMIN,2024-05-28 17:51:43.000000,"","","",N,"","","","","","","","","","",RC3.703032276N,CAG,"","",ORDER_CREATE_SUCCESS,SPOT,"","","","","",0E-15,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2024-05-28 13:18:29.000000,"","","","","","","","","","","","","","","","","","","","","","","",N,"",""
RC3.0012033266,0012033266,"",RC3.CPU,N,"",RC3.3877,RC3.0020016019_2050EBEAMERST_95776_USA,2024-06-03 07:01:00.000000,2024-06-04 06:59:00.000000,"","","",RC3.USA-REGION_WORLD_VENDOR_CPU-CE,"","",6547.370000000001000,LB,6547.370000000001000,1604.614000000000000,CUFT,1604.614000000000000,"",733,"","","","","","","","","","",RC3.0020016019,"",G,RC3.CPU PLAN FOR ORDER WITH SHIP WITH-20240528153020,"","","","","","","","",RC3.504004,"",4148.692000000000000,LB,4148.692000000000000,1501.810000000000000,CUFT,1501.810000000000000,"",34.000000000000000,"","",N,N,"","",TENDERED,"","","","","",COL,FOB,ORIGIN,"","",N,"",CAG_LINE_AS_IS,"","","","","","","","","","","",0E-15,USD,0E-15,"","","","","","",0E-15,LB,0E-15,0E-15,CUFT,0E-15,"",RC3.CPU,"","","","","","","","","",N,N,N,40738574,"","","","","","","","",MAY BE REQUIRED,"","","","","",N,MAY BE REQUIRED,"","","",N,"","","","","",N,"","",AUTOMATIC,N,NA,"","",0E-15,USD,0E-15,"","",BUFFER,"","",Y,"","","","","","","","","","","","","",RC3.000000006251042590,N,N,"","","",6.0,1,"",N,"","","",RC3,RC3.SA_SI,2024-05-28 15:16:55.000000,RC3.ADMIN,2024-05-28 15:31:31.000000,"","","",N,"","","","","","","","","","",RC3.703032200N,CAG,"","",ORDER_CREATE_SUCCESS,"","","","","","",34.267000000000000,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2024-05-28 13:18:27.000000,"","","","","","","","","","","","","","","","","","","","","","","",N,"",""
RC3.0012042916,0012042916,"",RC3.CPU,N,"",RC3.5710,RC3.0020021101_160GOLDSTARDRIV_37311_USA,2024-06-02 04:01:00.000000,2024-06-03 03:59:00.000000,"","","",RC3.USA-REGION_WORLD_VENDOR_CPU-CE,"","",38501.338000000000000,LB,38501.338000000000000,1693.533999999999700,CUFT,1693.533999999999700,"",3145,"","","","","","","","","","","","",G,RC3.CPU_ORDERS_ALL_NO_SWG_5DAYS-20240528160021,"","","","","","","","",RC3.504004,"",35924.077999999994000,LB,35924.077999999994000,1583.080000000000000,CUFT,1583.080000000000000,"",39.000000000000000,"","",N,N,"","",TENDERED,"","","","","",COL,FOB,ORIGIN,"","",N,"",CAG_LINE_AS_IS,"","","","","","","","","","","",0E-15,USD,0E-15,"","","","","","",0E-15,LB,0E-15,0E-15,CUFT,0E-15,"",RC3.CPU,"","","","","","","","","",N,N,N,"","","","","","","","","",MAY BE REQUIRED,"","","","","",N,MAY BE REQUIRED,"","","",N,"","","","","",N,"","",DO NOT BUNDLE,N,NA,"","",0E-15,USD,0E-15,"","",BUFFER,"","",Y,"","","","","","","","","","","","","",RC3.000000006251042590,N,N,"","","",6.0,1,"",N,"","","",RC3,RC3.SA_SI,2024-05-28 15:04:03.000000,RC3.ADMIN,2024-05-28 16:02:28.000000,"","","",N,"","","","","","","","","","",RC3.703032369N,CAG,"","",ORDER_CREATE_SUCCESS,"","","","","","",36.818000000000000,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2024-05-28 13:18:28.000000,"","","","","","","","","","","","","","","","","","","","","","","",N,"",""
RC3.0000033678,0000033678,"",RC3.OUTBOUND_SO,N,"",RC3.5011,RC3.0020045772_3500WESTCOUNTYR_46041_USA,2024-06-12 04:01:00.000000,2024-06-13 03:59:00.000000,2024-06-14 05:01:00.000000,2024-06-15 04:59:00.000000,"","","","",43352.288000000000000,LB,43352.288000000000000,988.624000000000000,CUFT,988.624000000000000,"",1,"","","","","","","","","",RC3.5011,RC3.3880,"","","","","","","","","","","",RC3.504004,"",41392.288000000000000,LB,41392.288000000000000,904.624000000000000,CUFT,904.624000000000000,"",28.000000000000000,"","",N,N,"","","","","","","","",PPD,FOB,DESTINATION,"","",N,"",CAG_LINE_AS_IS,"","","","","","","","","","","",0E-15,USD,0E-15,"","","","","","",0E-15,LB,0E-15,0E-15,CUFT,0E-15,"","",RC3.NON_CPU,"",RC3.NON-RAIL,"","","","","","",N,N,N,"","","","","","","","","",MAY BE REQUIRED,"","","","","",N,MAY BE REQUIRED,"","","",N,"","","","","",N,"","",AUTOMATIC,N,NA,"","",0E-15,USD,0E-15,"","",BUFFER,"","","","","","","","","","","","","","","","",RC3.000000006251042590,N,N,"","","",6.0,1,"",N,"","","",RC3,RC3.SA_SI,2024-05-28 14:31:01.000000,RC3.ADMIN,2024-05-28 14:31:04.000000,"","","",N,"","","","","","","","","","","",CAN,"","",ORDER_CREATE_SUCCESS,"","","","","","",28.000000000000000,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2024-05-28 13:18:25.000000,"","","","","","","","","","","","","","","","","","","","","","","",N,"",""
RC3.4504021607,4504021607,"",RC3.OUTBOUND_STO,N,"",RC3.2164,RC3.3881,2024-06-01 05:01:00.000000,2024-06-02 04:59:00.000000,2024-06-02 05:01:00.000000,2024-06-03 04:59:00.000000,"",RC3.USA_USA_TL_IM_LTL_POOL,"","",36000.000000000000000,LB,36000.000000000000000,150.049999999999980,CUFT,150.049999999999980,"",50,"","","","","","","","","","","","",G,RC3.20240528-0077,"","","","","","","","",RC3.504096,"",32500.000000000000000,LB,32500.000000000000000,0.050000000000000,CUFT,0.050000000000000,"",50.000000000000000,"","",N,N,"","",TENDERED,"",BOOK_MODIFIED,"","","","","","","","",N,"",CAG_LINE_AS_IS,"","","","","","","","","","","",0E-15,USD,0E-15,"","","","","","",0E-15,LB,0E-15,0E-15,CUFT,0E-15,"","",RC3.NON_CPU,"",RC3.NON-RAIL,"","","","","","",N,N,N,"","","","","","","","","",MAY BE REQUIRED,"","","","","",N,MAY BE REQUIRED,"","","",N,"","","","","",N,"","",DO NOT BUNDLE,N,NA,"","",0E-15,USD,0E-15,"","",BUFFER,"","","","","","","","","","","","","","","","",RC3.000000006251042590,N,N,"","","",6.0,1,"",N,"","","",RC3,RC3.SA_SI,2024-05-28 15:55:20.000000,RC3.ADMIN,2024-05-28 17:52:27.000000,"","","",N,"","","","","","","","","","",RC3.703032554N,CAG,"","",ORDER_CREATE_SUCCESS,RCTH,"","","","","",0E-15,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2024-05-28 13:18:29.000000,"","","","","","","","","","","","","","","","","","","","","","","",N,"",""
RC3.0012042831,0012042831,"",RC3.CPU,N,"",RC3.5020,RC3.0020001277_2200NICKERSONDR_95358_USA,2024-06-10 06:01:00.000000,2024-06-11 05:59:00.000000,"","","","","","",7616.607000000000000,LB,7616.607000000000000,479.963999999999940,CUFT,479.963999999999940,"",554,"","","","","","","","","","",RC3.0020001277,"","","","","","","","","","","",RC3.504004,"",7141.167000000000000,LB,7141.167000000000000,459.587000000000000,CUFT,459.587000000000000,"",9.000000000000000,"","",N,N,"","","","","","","","",COL,FOB,ORIGIN,"","",N,"",CAG_LINE_AS_IS,"","","","","","","","","","","",0E-15,USD,0E-15,"","","","","","",0E-15,LB,0E-15,0E-15,CUFT,0E-15,"",RC3.CPU,RC3.NON_CPU,"","","","","","","","",N,N,N,"","","","","","","","","",MAY BE REQUIRED,"","","","","",N,MAY BE REQUIRED,"","","",N,"","","","","",N,"","",DO NOT BUNDLE,N,NA,"","",0E-15,USD,0E-15,"","",BUFFER,"","",Y,"","","","","","","","","","","","","",RC3.000000006251042590,N,N,"","","",6.0,1,"",N,"","","",RC3,RC3.SA_SI,2024-05-28 14:34:56.000000,RC3.ADMIN,2024-05-28 14:34:59.000000,"","","",N,"","","","","","","","","","","",CAG,"","",ORDER_CREATE_SUCCESS,"","","","","","",6.792000000000000,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2024-05-28 13:18:28.000000,"","","","","","","","","","","","","","","","","","","","","","","",N,"",""
RC3.4504021625,4504021625,"",RC3.OUTBOUND_STO,N,"",RC3.4253,RC3.5687,2024-06-04 05:01:00.000000,2024-06-05 04:59:00.000000,2024-06-05 04:01:00.000000,2024-06-06 03:59:00.000000,"",RC3.USA_USA_TL_IM_LTL_POOL,"","",35086.530000000000000,LB,35086.530000000000000,2754.040000000000000,CUFT,2754.040000000000000,"",4080,"","","","","","","","","",RC3.4253,"","",G,RC3.12_00 PM STO BULK PLAN-20240528170023,"","","","","","","","",RC3.504096,"",31166.530000000000000,LB,31166.530000000000000,2586.040000000000000,CUFT,2586.040000000000000,"",56.000000000000000,"","",N,N,"","",TENDERED,"","","","","","","","","","",N,"",CAG_LINE_AS_IS,"","","","","","","","","","","",0E-15,USD,0E-15,"","","","","","",0E-15,LB,0E-15,0E-15,CUFT,0E-15,"","",RC3.NON_CPU,"",RC3.NON-RAIL,"","","","","","",N,N,N,"","","","","","","","","",MAY BE REQUIRED,"","","","","",N,MAY BE REQUIRED,"","","",N,"","","","","",N,"","",DO NOT BUNDLE,N,NA,"","",0E-15,USD,0E-15,"","",BUFFER,"","","","","","","","","","","","","","","","",RC3.000000006251042590,N,N,"","","",6.0,1,"",N,"","","",RC3,RC3.SA_SI,2024-05-28 16:07:19.000000,RC3.ADMIN,2024-05-28 17:36:53.000000,"","","",N,"","","","","","","","","","",RC3.703032780N,CAG,"","",ORDER_CREATE_SUCCESS,WIEL,"","","","","",0E-15,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2024-05-28 13:18:29.000000,"","","","","","","","","","","","","","","","","","","","","","","",N,"",""
RC3.0012024956,0012024956,"",RC3.OUTBOUND_SO,N,"",RC3.4044,RC3.0020024039_1401CREDITSTONE_L4K4N7_CAN,2024-07-31 05:01:00.000000,2024-08-01 04:59:00.000000,2024-08-01 04:01:00.000000,2024-08-02 03:59:00.000000,"","","","",39572.399999999994000,LB,39572.399999999994000,2532.960000000000000,CUFT,2532.960000000000000,"",1,"","","","","","","","","","",RC3.0020024039,"","","","","","","","","","","",RC3.504004,"",36212.399999999994000,LB,36212.399999999994000,2388.960000000000000,CUFT,2388.960000000000000,"",48.000000000000000,"","",N,N,"","","","","","","","",PPD,FOB,DESTINATION,"","",N,"",CAG_LINE_AS_IS,"","","","","","","","","","","",0E-15,USD,0E-15,"","","","","","",0E-15,LB,0E-15,0E-15,CUFT,0E-15,"","",RC3.NON_CPU,"",RC3.NON-RAIL,"","","","","","",N,N,N,"","","","","","","","","",MAY BE REQUIRED,"","","","","",N,MAY BE REQUIRED,"","","",N,"","","","","",N,"","",AUTOMATIC,N,NA,"","",0E-15,USD,0E-15,"","",BUFFER,"","","","","","","","","","","","","","","","",RC3.000000006251042590,N,N,"","","",6.0,1,"",N,"","","",RC3,RC3.SA_SI,2024-05-28 17:46:57.000000,RC3.ADMIN,2024-05-28 17:47:00.000000,"","","",N,"","","","","","","","","","","",CAG,"","",ORDER_CREATE_SUCCESS,"","","","","","",48.000000000000000,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2024-05-28 13:18:27.000000,"","","","","","","","","","","","","","","","","","","","","","","",N,"",""
