client,purchasing_document_num,comp_code,purchase_doc_category,purchase_doc_type,control_ind_purchasing_document,delection_ind_purchasing_document,status,created_on,name_of_person_created_object,item_num_interval,last_item_num,vendor_acct_num,language_key,payment_key_terms,cash_discount_days1,cash_discount_days2,cash_discount_days3,cash_discount_perc1,cash_discount_perc2,purchasing_org,purchasing_group,currency_key,exchange_rate,exchange_rate_fixing_ind,purchasing_document_date,validity_period_start,validity_period_end,application_closing_date,bid_submission_deadline,quotation_binding_period,warranty_date,bid_invitation_num,quotation_num,quotation_submission_date,your_ref,responsible_salesperson_vendor,vendor_telephone_num,supplying_vendor,customer_num,num_of_principal_purchase_agreement,field_not_used_abgru,complete_delivery_stipulated,goods_receipt_message_ind,suplying_plant_in_transport_order,field_not_used_lblif,incoterms_part_1,incoterms_part_2,target_value_for_header_area,collective_num,num_of_document_condition,pricing_procedure,update_group_for_statistics_update,different_invoicing_party,num_of_foreign_trade_data,our_ref,logical_system,subitems_item_num_interval,document_time_dependent_cond,release_group,release_strategy,purchasing_document_release_ind,release_status,release_not_yet_effected,tax_return_country,scheduling_agreement_documentation_ind,addr_num,sales_tax_id_country,vat_registration_num,reason_for_cancellation,additional_document_num,miscellaneous_provisions_correction,po_not_yet_complete,purchasing_document_processing_state,total_value_at_release_time,purchasing_version_num,scm_process_that_created_po,goods_receipt_reason_code,incompleteness_category,retention_ind,retention_percent,down_payment_ind,down_payment_perc,down_payment_amount_doc_currency,down_payment_due_date,process_idnt_num,part_of_contract_hierarchy,threshold_value_exchange_rate_exists,legal_contract_num,contract_name,contract_release_date,shipping_type,physical_handover_of_goods_loc,shipping_conditions,incoterms_version,incoterms_loc_1,incoterms_loc_2,external_ref_system_id,external_ref_id,internal_key_force_element,internal_version_counter,reloc_id,reloc_step_id,ship_with,card_program,payment_event,internal_generated_sequence_num,payment_by_pcard_ind,seasonal_purchase_order_document,deliver_date_header_all_items_same_date,plant_header_all_items_same_plant,firm_deal_ind,take_acct_purchase_group,take_acct_plants,take_acct_contracts,take_acct_item_categories,take_acct_fixed_date_purchases_ind,consider_budget,take_acct_allocate_table_relevance,take_acct_delivery_period,take_acct_delivery_date,otb_check_level,otb_condition_type,unique_num_of_budget,required_budget,otb_currency,otb_relevant_purchasing_doc_budget,special_release_budget,otb_special_release_reason_profile,budget_type,otb_check_status,otb_check_status_reason_ind,otb_check_type,otb_relevant_contract,otb_indicator_level_for_contracts,distributiong_using_target_value,is_quarantined
100,3485295,1000,F,ZPC,,,9,2021-01-13 6:00:00,ZEB0136,10,20,1005130,E,PCRD,0,0,0,0,0,1000,AZ7,USD,1,,2021-01-13 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,,,,,,,,,,,DFP,"FOB Destination, frt prepaid",0,,1009266864,ZRM000,SAP,5006385,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,,,,,,0,,,,VISA,NC,2383,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3485312,1000,F,NB,,,9,2021-01-13 6:00:00,ZRS0101,10,10,1000998,E,2060,20,60,0,2,0,1000,AV2,USD,1,,2021-01-13 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,,,,,,,,,,,DFP,"FOB Destination, frt prepaid",0,,1009267115,ZRM000,SAP,5001550,,,,1,,1,PA,A,X,,US,,,US,,0,,,,5,13567.5,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,,,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3485321,1000,F,NB,,,9,2021-01-13 6:00:00,ZRD0241,10,10,1005707,E,N120,120,0,0,0,0,1000,KA1,USD,1,,2021-01-13 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,5001098,,3055959,,,,,,,,DFP,"FOB Destination, frt prepaid",0,CONFIRM,1009266739,ZRM000,SAP,5029570,,,,1,,1,PA,A,X,,US,,,US,,0,,,,5,17964.75,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,,,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3485327,1000,F,NB,,,9,2021-01-13 6:00:00,ZAT0091,10,10,1030264,E,2045,23,48,0,2,0,1000,BF1,USD,1,,2021-01-13 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,5000258,,3054043,,,,,,,,OFC,CAG Plans Trans,0,,1009267559,ZRM000,SAP,5035015,,,,1,,1,PA,A,X,,US,,,US,,0,,,,5,25784.06,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,,,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3485330,1000,F,NB,,,9,2021-01-13 6:00:00,ZRD0241,10,10,1010887,E,N120,120,0,0,0,0,1000,KA1,USD,1,,2021-01-13 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,5000913,,3030699,,,,,,,,DFP,"FOB Destination, frt prepaid",0,EDI CONF,1009266745,ZRM000,SAP,5013985,,,,1,,1,PA,A,X,,US,,,US,,0,,,,5,22321.58,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,,,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3485333,1000,F,NB,,,9,2021-01-13 6:00:00,ZJW0667,10,90,1010156,E,N120,120,0,0,0,0,1000,AO2,USD,1,,2021-01-13 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,5000237,,3015855,,,,,,,,DFP,"FOB Destination, frt prepaid",0,1202021,1009266896,ZRM000,SAP,5014610,,,,1,,1,PA,A,X,,US,,,US,,0,,,,5,90621.9,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,,,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3485349,1000,F,NB,,,9,2021-01-13 6:00:00,ZCJ0110,10,40,1040600,E,2060,20,60,0,2,0,1000,AQ3,USD,1,,2021-01-13 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,,,,,,,,,,,DFP,"FOB Destination, frt prepaid",0,,1009267760,ZRM000,SAP,5025305,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,,,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3485380,1000,F,UB,T,,9,2021-01-13 6:00:00,ZSW0099,10,10,,E,,0,0,0,0,0,1000,AG3,USD,1,,2021-01-13 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,,,,,,,,,2169,,,,0,,1009268013,ZRM200,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,,,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3485399,1000,F,UB,T,,9,2021-01-13 6:00:00,ZHM3023,10,10,,E,,0,0,0,0,0,1000,29,USD,1,,2021-01-13 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,,,,,,,,,5600,,,,0,,1009267578,ZRM200,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,,,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3485438,1000,F,NB,,,9,2021-01-13 6:00:00,ZKW3026,10,10,1037990,E,1A60,10,60,0,1.5,0,1000,54,USD,1,,2021-01-13 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,5000234,,,,,,,,,,DFP,"FOB Destination, frt prepaid",0,,1009268035,ZRM000,SAP,5044321,,,,1,,1,PA,A,X,,US,,1399087,US,,0,,,,5,19119.01,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,,,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3485446,1000,F,UB,T,,9,2021-01-13 6:00:00,ZSH0187,10,20,,E,,0,0,0,0,0,1000,AE1,USD,1,,2021-01-13 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,,,,,,,,,4015,,,,0,,1009267787,ZRM200,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,,,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3485466,1000,F,NB,,,9,2021-01-13 6:00:00,ZKW3026,10,10,1037990,E,1A60,10,60,0,1.5,0,1000,54,USD,1,,2021-01-13 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,5000234,,,,,,,,,,DFP,"FOB Destination, frt prepaid",0,,1009268050,ZRM000,SAP,5044321,,,,1,,1,PA,A,X,,US,,1399178,US,,0,,,,5,19119.01,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,,,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3485474,1000,F,NB,,,9,2021-01-13 6:00:00,ZKW3026,10,10,1037990,E,1A60,10,60,0,1.5,0,1000,54,USD,1,,2021-01-13 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,5000234,,,,,,,,,,DFP,"FOB Destination, frt prepaid",0,,1009268054,ZRM000,SAP,5044321,,,,1,,1,PA,A,X,,US,,1399182,US,,0,,,,5,19119.01,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,,,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3485504,1000,F,NB,,,9,2021-01-13 6:00:00,ZAF3016,10,10,1007586,E,N120,120,0,0,0,0,1000,SE3,USD,1,,2021-01-13 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,5003094,,,,,,,,,,DFP,"FOB Destination, frt prepaid",0,,1009268074,ZRM000,SAP,5009574,,,,1,,1,PA,A,X,,US,,,US,,0,,,,5,9583.16,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,,,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3485538,1000,F,NB,,,9,2021-01-13 6:00:00,ZRW0029,10,10,1038270,E,N120,120,0,0,0,0,1000,BH2,USD,1,,2021-01-13 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,,,3045420,,4430132473,,,,,,DFP,"DFP - FOB Dest, Frt Prepaid",0,,1009267178,ZRM000,SAP,5052304,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,"DFP - FOB Dest, Frt Prepaid",,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3485575,1000,F,NB,,,9,2021-01-13 6:00:00,ZAS0293,10,10,1006419,E,2060,20,60,0,2,0,1000,BH6,USD,1,,2021-01-13 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,5000302,,3041163,,,,,,,,DFP,"FOB Destination, frt prepaid",0,,1009267195,ZRM000,SAP,5009669,,,,1,,1,PA,A,X,,US,,,US,,0,,,,5,7424.6,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,,,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3485577,1000,F,NB,,,9,2021-01-13 6:00:00,ZRG0133,10,80,1002167,E,N120,120,0,0,0,0,1000,AE3,USD,1,,2021-01-13 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,,,,,,,,,,,DDP,Origin,0,01/15/2021,1009267295,ZRM000,SAP,5026078,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,,,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3485582,1000,F,NB,,,9,2021-01-13 6:00:00,ZBW0169,10,10,1007162,E,N120,120,0,0,0,0,1000,AZ3,USD,1,,2021-01-13 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,,,3026182,,,,,,,,DFP,"FOB Origin, Frt Collect",0,,1009267822,ZRM000,SAP,5007947,,,,1,,1,PA,A,X,,US,,,US,,0,,,,5,9370.62,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,,,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3485592,1000,F,NB,,,9,2021-01-13 6:00:00,ZBW0169,10,10,1007162,E,N120,120,0,0,0,0,1000,AZ3,USD,1,,2021-01-13 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,,,3026182,,,,,,,,DFP,"FOB Origin, Frt Collect",0,,1009267832,ZRM000,SAP,5007947,,,,1,,1,PA,A,X,,US,,,US,,0,,,,5,8701.18,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,,,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3485595,1000,F,NB,,,9,2021-01-13 6:00:00,ZBW0169,10,10,1007162,E,N120,120,0,0,0,0,1000,AZ3,USD,1,,2021-01-13 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,,,3026182,,,,,,,,DFP,"FOB Origin, Frt Collect",0,,1009267835,ZRM000,SAP,5007947,,,,1,,1,PA,A,X,,US,,,US,,0,,,,5,4748.25,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,,,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3485623,1000,F,NB,,,9,2021-01-13 6:00:00,YMO0023,10,10,1002342,E,VT45,48,0,0,0,0,1000,BG7,USD,1,,2021-01-13 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,,,,,,,,,,,DFP,Vendor Plans Trans,0,SHRINK WR,1009267855,ZRM000,SAP,5002535,,,,1,,1,PA,A,X,,US,,,US,,0,,,,5,9070.4,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,,,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3485673,1000,F,NB,,,9,2021-01-13 6:00:00,ZGV0041,10,90,1005684,E,2060,20,60,0,2,0,1000,AA1,USD,1,,2021-01-13 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,5003141,,3056322,,,,,,,,DFP,"FOB Destination, frt prepaid",0,,1009268121,ZRM000,SAP,5008782,,,,1,,1,PA,A,X,,US,,,US,,0,,,,5,164989.44,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,,,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3485692,1000,F,NB,,,9,2021-01-13 6:00:00,YMO0023,10,10,1007162,E,N120,120,0,0,0,0,1000,BG7,USD,1,,2021-01-13 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,,,3029175,,,,,,,,DFP,"FOB origin, freight collect",0,SC-SOUTH,1009267896,ZRM000,SAP,5007947,,,,1,,1,PA,A,X,,US,,,US,,0,,,,5,8674.13,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,,,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3485694,1015,F,NB,,,9,2021-01-13 6:00:00,ZJS1222,10,40,1027102,E,VT55,58,0,0,0,0,1015,GS4,USD,1,,2021-01-13 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,,,,,,,,,,,DDP,DESTINATION,0,10472020,1009267212,ZRM000,SAP,5031166,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,,,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3485695,1000,F,NB,,,9,2021-01-13 6:00:00,YMO0023,10,10,1007162,E,N120,120,0,0,0,0,1000,BG7,USD,1,,2021-01-13 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,,,3029175,,,,,,,,DFP,"FOB origin, freight collect",0,SC-NORTH,1009267900,ZRM000,SAP,5007947,,,,1,,1,PA,A,X,,US,,,US,,0,,,,5,8816.64,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,,,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3485726,1000,F,NB,,,9,2021-01-13 6:00:00,ZMH0442,10,10,1000790,E,VT90,93,0,0,0,0,1000,COQ,USD,1,,2021-01-13 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,5002977,,,,,,,,,,DFP,"FOB Destination, frt prepaid",0,CONF 1/19,1009267224,ZRM000,SAP,5001250,,,,1,,1,PA,A,X,,US,,,US,,0,,,,5,23280,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,,,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3485737,1000,F,NB,,,9,2021-01-13 6:00:00,ZMH0442,10,10,1003284,E,TSF,118,0,0,0,0,1000,COQ,USD,1,,2021-01-13 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,5003154,,,,,,,,,,DFP,"FOB Destination, frt prepaid",0,CONF 1/20,1009267231,ZRM000,SAP,5005156,,,,1,,1,PA,A,X,,US,,,US,,0,,,,5,39760,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,,,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3485739,1000,F,ZUB,T,,9,2021-01-13 6:00:00,ZDR0314,10,20,,E,,0,0,0,0,0,1000,AZ6,USD,1,,2021-01-13 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,,,,,,,,,5007,,,,0,,,,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,,,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3485748,1000,F,ZUB,T,,9,2021-01-13 6:00:00,ZDR0314,10,20,,E,,0,0,0,0,0,1000,AZ6,USD,1,,2021-01-13 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,,,,,,,,,5007,,,,0,,,,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,,,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3485767,1000,F,ZUB,T,,9,2021-01-13 6:00:00,ZDR0314,10,10,,E,,0,0,0,0,0,1000,AZ6,USD,1,,2021-01-13 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,,,,,,,,,5007,,,,0,,,,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,,,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3485771,1000,F,NB,,,9,2021-01-13 6:00:00,ZAC0399,10,10,1006095,E,VT30,33,0,0,0,0,1000,BHE,USD,1,,2021-01-13 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,,,3007794,,,,,,,,DFP,KENT,0,,1009267239,ZRM000,SAP,5008494,,,,1,,1,PA,A,X,,US,,,US,,0,,,,5,25866,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,,,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3485776,1000,F,NB,,,9,2021-01-13 6:00:00,ZJD0389,10,10,1034797,E,N120,120,0,0,0,0,1000,JT7,USD,1,,2021-01-13 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,5003096,,3041191,,,,,,,,DFP,"FOB Destination, frt prepaid",0,,1009267651,ZRM000,SAP,5040830,,,,1,,1,PA,A,X,,US,,,US,,0,,,,5,17193.6,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,,,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3485814,1000,F,ZUB,T,,9,2021-01-13 6:00:00,ZDR0314,10,70,,E,,0,0,0,0,0,1000,AZ6,USD,1,,2021-01-13 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,,,,,,,,,5007,,,,0,,,,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,,,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
100,3485833,1000,F,NB,,,9,2021-01-13 6:00:00,ZKW3026,10,10,1037990,E,1A60,10,60,0,1.5,0,1000,54,USD,1,,2021-01-13 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,1900-01-01 6:00:00,,,1900-01-01 6:00:00,,5000234,,,,,,,,,,DFP,"FOB Destination, frt prepaid",0,,1009268144,ZRM000,SAP,5044321,,,,1,,1,PA,A,X,,US,,1399246,US,,0,,,,5,19119.01,,,,,,0,,0,0,1900-01-01 6:00:00,,,,,,1900-01-01 6:00:00,,,,,,,,,,0,,,,,,,,,1900-01-01 6:00:00,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,FALSE
